shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
"22684178","43.5252876","13.25024423","1","0"
"22684178","43.52556192","13.25063376","2","0.04382"
"22684178","43.52599261","13.25132195","3","0.11721"
"22684178","43.52690371","13.25024466","4","0.25074"
"22684178","43.5276424","13.24940946","5","0.35701"
"22684178","43.5277378","13.24933156","6","0.36934"
"22684178","43.5278201","13.24916727","7","0.38547"
"22684178","43.5278262","13.24900277","8","0.39878"
"22684178","43.5277211","13.24881297","9","0.41806"
"22684178","43.52736381","13.24780617","10","0.50862"
"22684178","43.52718591","13.24698448","11","0.57792"
"22684178","43.52719421","13.24645178","12","0.621"
"22684178","43.52715471","13.24636548","13","0.62924"
"22684178","43.52715951","13.24631018","14","0.63374"
"22684178","43.52688471","13.24618789","15","0.66583"
"22684178","43.52648241","13.24595299","16","0.7144"
"22684178","43.52637681","13.24586379","17","0.72817"
"22684178","43.52540972","13.24527229","18","0.84577"
"22684178","43.52473042","13.24471639","19","0.93361"
"22684178","43.52317884","13.2432184","20","1.14429"
"22684178","43.52183685","13.24164231","21","1.34042"
"22684178","43.52160465","13.24130491","22","1.37796"
"22684178","43.52129035","13.24054832","23","1.44839"
"22684178","43.52097105","13.23991902","24","1.51042"
"22684178","43.52079075","13.23935353","25","1.56033"
"22684178","43.52052466","13.23877663","26","1.61556"
"22684178","43.52046566","13.23871633","27","1.62373"
"22684178","43.52030366","13.23862843","28","1.64308"
"22684178","43.51986616","13.23844113","29","1.69399"
"22684178","43.51994576","13.23820363","30","1.71513"
"22684178","43.52026586","13.23743674","31","1.78661"
"22684178","43.52009806","13.23718464","32","1.81423"
"22684178","43.51973116","13.23644535","33","1.88658"
"22684178","43.51957166","13.23600515","34","1.92634"
"22684178","43.51938946","13.23542365","35","1.97752"
"22684178","43.51918267","13.23464746","36","2.04435"
"22684178","43.51901067","13.23392336","37","2.10594"
"22684178","43.51886787","13.23364796","38","2.13328"
"22684178","43.51868517","13.23336477","39","2.16388"
"22684178","43.51859407","13.23326507","40","2.17681"
"22684178","43.51838977","13.23310017","41","2.20314"
"22684178","43.51822307","13.23312007","42","2.22173"
"22684178","43.51811887","13.23322057","43","2.23587"
"22684178","43.51772808","13.23421486","44","2.32724"
"22684178","43.51766488","13.23441066","45","2.34456"
"22684178","43.51764408","13.23452156","46","2.35382"
"22684178","43.51762548","13.23485466","47","2.38083"
"22684178","43.51774238","13.23508265","48","2.40338"
"22684178","43.51772518","13.23529815","49","2.42091"
"22684178","43.51715008","13.23520015","50","2.48529"
"22684178","43.51682388","13.23509665","51","2.52249"
"22684178","43.51653418","13.23495905","52","2.55654"
"22684178","43.51637298","13.23484175","53","2.57681"
"22684178","43.51608129","13.23460196","54","2.61457"
"22684178","43.51577239","13.23429096","55","2.65712"
"22684178","43.51537219","13.23394366","56","2.70971"
"22684178","43.51514889","13.23383916","57","2.73592"
"22684178","43.5141309","13.23370976","58","2.8495"
"22684178","43.5139002","13.23363016","59","2.87593"
"22684178","43.51326541","13.23325826","60","2.9526"
"22684178","43.51290301","13.23301697","61","2.99734"
"22684178","43.51262221","13.23278777","62","3.03363"
"22684178","43.51254471","13.23270057","63","3.04476"
"22684178","43.51241841","13.23248477","64","3.06715"
"22684178","43.51167922","13.23051788","65","3.24614"
"22684178","43.51146422","13.22998378","66","3.2955"
"22684178","43.51142972","13.22986979","67","3.30548"
"22684178","43.51148532","13.22984139","68","3.31207"
"22684178","43.51151672","13.22975889","69","3.3196"
"22684178","43.51150262","13.22969409","70","3.32507"
"22684178","43.51146752","13.22965129","71","3.33028"
"22684178","43.51140872","13.22963659","72","3.33692"
"22684178","43.51133732","13.22966179","73","3.34511"
"22684178","43.51130692","13.22974209","74","3.35243"
"22684178","43.51084462","13.23005708","75","3.40976"
"22684178","43.51065643","13.23009658","76","3.43091"
"22684178","43.51047763","13.23009028","77","3.45079"
"22684178","43.51038643","13.22953501","78","3.49682"
"22684178","43.51039038","13.22949543","79","3.50005"
"22684178","43.50991852","13.22852137","80","3.59466"
"22684178","43.50947347","13.22747389","81","3.69274"
"22684178","43.50934699","13.22669203","82","3.75751"
"22684178","43.5093032","13.22617288","83","3.79977"
"22684178","43.50922598","13.22580201","84","3.83097"
"22684178","43.50910589","13.22543239","85","3.8637"
"22684178","43.50901174","13.22516222","86","3.88792"
"22684178","43.50878274","13.22474062","87","3.93046"
"22684178","43.50821294","13.22323193","88","4.06791"
"22684178","43.50758065","13.22142484","89","4.23005"
"22684178","43.50728505","13.22013715","90","4.33924"
"22684178","43.50722885","13.21953285","91","4.3885"
"22684178","43.50724255","13.21867536","92","4.45786"
"22684178","43.50721305","13.21806876","93","4.50702"
"22684178","43.50686356","13.21615457","94","4.66661"
"22684178","43.50671316","13.21522598","95","4.74354"
"22684178","43.50628636","13.2119184","96","5.01519"
"22684178","43.50618606","13.2118286","97","5.02849"
"22684178","43.50608144","13.21181957","98","5.04014"
"22684178","43.50597356","13.21185254","99","5.05242"
"22684178","43.50587523","13.21196312","100","5.06654"
"22684178","43.50583406","13.21207267","101","5.07651"
"22684178","43.50580445","13.21231902","102","5.0967"
"22684178","43.5058141","13.21251003","103","5.11218"
"22684178","43.50585281","13.21279151","104","5.13535"
"22684178","43.50590611","13.21303042","105","5.15556"
"22684178","43.50585686","13.21322588","106","5.17228"
"22684178","43.50577522","13.21344365","107","5.19209"
"22684178","43.50569866","13.21354789","108","5.20407"
"22684178","43.50557666","13.21364219","109","5.21962"
"22684178","43.50493507","13.21404709","110","5.29806"
"22684178","43.50370958","13.21457448","111","5.44074"
"22684178","43.50252109","13.21513328","112","5.58031"
"22684178","43.5001019","13.21597217","113","5.85751"
"22684178","43.49945161","13.21615237","114","5.93122"
"22684178","43.49903461","13.21629707","115","5.979"
"22684178","43.49853181","13.21638107","116","6.03528"
"22684178","43.49798742","13.21636967","117","6.09577"
"22684178","43.49576713","13.21607947","118","6.34356"
"22684178","43.49565453","13.21612497","119","6.3566"
"22684178","43.49527774","13.21637577","120","6.40312"
"22684178","43.49286895","13.21815005","121","6.70679"
"22684178","43.49171136","13.21896265","122","6.85123"
"22684178","43.49119536","13.21919455","123","6.91155"
"22684178","43.49058947","13.21919055","124","6.97886"
"22684178","43.49049187","13.21938574","125","6.99802"
"22684178","43.49047647","13.21949094","126","7.0067"
"22684178","43.49049057","13.21974124","127","7.027"
"22684178","43.49052477","13.21991894","128","7.04187"
"22684178","43.49057587","13.22002894","129","7.05243"
"22684178","43.49065577","13.22010784","130","7.06336"
"22684178","43.49076877","13.22016624","131","7.07677"
"22684178","43.49101726","13.22010114","132","7.10488"
"22684178","43.49121596","13.22009574","133","7.12696"
"22684178","43.49150486","13.22019684","134","7.16008"
"22684178","43.49229986","13.22132563","135","7.28712"
"22684178","43.49281275","13.22199523","136","7.36574"
"22684178","43.49355005","13.22300332","137","7.48132"
"22684178","43.49385754","13.22347562","138","7.53257"
"22684178","43.49398844","13.22372732","139","7.55759"
"22684178","43.49421624","13.22438721","140","7.61666"
"22684178","43.49451914","13.22518861","141","7.68969"
"22684178","43.49523133","13.2266514","142","7.83203"
"22684178","43.49562493","13.22753969","143","7.91614"
"22684178","43.49626473","13.22872749","144","8.03565"
"22684178","43.49634803","13.22896318","145","8.05684"
"22684178","43.49638242","13.22915928","146","8.07315"
"22684178","43.49639232","13.22949128","147","8.10003"
"22684178","43.49636202","13.22973148","148","8.11975"
"22684178","43.49629203","13.23000268","149","8.14302"
"22684178","43.49622963","13.23012258","150","8.15494"
"22684178","43.49611093","13.23026288","151","8.17234"
"22684178","43.49560073","13.23076897","152","8.24226"
"22684178","43.49437764","13.23195216","153","8.40846"
"22684178","43.49407734","13.23219436","154","8.44715"
"22684178","43.49369194","13.23245706","155","8.49495"
"22684178","43.49379354","13.23253976","156","8.50808"
"22684178","43.49394624","13.23287476","157","8.54004"
"22684178","43.49434334","13.23364765","158","8.61656"
"22684178","43.49571103","13.23654123","159","8.8956"
"22684178","43.49600983","13.23720173","160","8.9585"
"22684178","43.49613722","13.23742733","161","8.98159"
"22684178","43.49639522","13.23782093","162","9.02443"
"22684178","43.49825331","13.23986641","163","9.28898"
"22684178","43.49848081","13.24009291","164","9.3202"
"22684178","43.4992345","13.24077131","165","9.42031"
"22684178","43.4996873","13.24129251","166","9.48594"
"22684178","43.4998633","13.2414312","167","9.50849"
"22684178","43.50086739","13.2425701","168","9.65315"
"22684178","43.50165628","13.24383849","169","9.78808"
"22684178","43.50231388","13.24503728","170","9.90948"
"22684178","43.50292088","13.24598158","171","10.01136"
"22684178","43.50485006","13.24886586","172","10.32814"
"22684178","43.50501656","13.24920246","173","10.36105"
"22684178","43.50524346","13.24982015","174","10.41701"
"22684178","43.50544856","13.25025815","175","10.45912"
"22684178","43.50630815","13.25181984","176","10.61746"
"22684178","43.50919333","13.2583028","177","11.23195"
"22684178","43.50941303","13.2587352","178","11.27459"
"22684178","43.50987612","13.25945339","179","11.35218"
"22684178","43.50985012","13.25953409","180","11.35931"
"22684178","43.50987222","13.25958299","181","11.36397"
"22684178","43.50932598","13.26018026","182","11.44153"
"63035182","43.52311604","13.24802625","1","0"
"63035182","43.52334207","13.24770414","2","0.03618"
"63035182","43.52373133","13.24804617","3","0.08751"
"63035182","43.52390763","13.24812527","4","0.10811"
"63035182","43.52407333","13.24814977","5","0.12663"
"63035182","43.52417183","13.24812697","6","0.13773"
"63035182","43.52434053","13.24800487","7","0.15891"
"63035182","43.52430783","13.24809477","8","0.16704"
"63035182","43.52429083","13.24823117","9","0.17822"
"63035182","43.52431383","13.24836147","10","0.18906"
"63035182","43.52442433","13.24863157","11","0.21411"
"63035182","43.52444523","13.24872927","12","0.22235"
"63035182","43.52460862","13.24906287","13","0.25486"
"63035182","43.52441673","13.24922666","14","0.27996"
"63035182","43.52341403","13.24988866","15","0.40355"
"63035182","43.52280854","13.25033256","16","0.47979"
"63035182","43.52257484","13.25044946","17","0.50742"
"63035182","43.52251114","13.25040886","18","0.51523"
"63035182","43.52243344","13.25042816","19","0.524"
"63035182","43.52240804","13.25047846","20","0.52895"
"63035182","43.52242414","13.25055985","21","0.53577"
"63035182","43.52247544","13.25059815","22","0.54225"
"63035182","43.52255654","13.25057525","23","0.55145"
"63035182","43.52267774","13.25067275","24","0.56706"
"63035182","43.52389193","13.25188705","25","0.7339"
"63035182","43.52510242","13.25313394","26","0.90197"
"63035182","43.5274167","13.25631002","27","1.26534"
"63035182","43.5274124","13.25636212","28","1.26958"
"63035182","43.527426","13.25640132","29","1.27309"
"63035182","43.5274675","13.25643612","30","1.27849"
"63035182","43.5275094","13.25643702","31","1.28315"
"63035182","43.52918889","13.2587002","32","1.54447"
"63035182","43.52969199","13.259265","33","1.61664"
"63035182","43.52984449","13.2594093","34","1.63721"
"63035182","43.52990709","13.2595345","35","1.64949"
"63035182","43.52995878","13.2595916","36","1.65686"
"63035182","43.53004308","13.259627","37","1.66666"
"63035182","43.53029428","13.2599773","38","1.70641"
"63035182","43.53204087","13.26168189","39","1.94441"
"63035182","43.53342196","13.26296428","40","2.12959"
"63035182","43.53340826","13.26301138","41","2.13369"
"63035182","43.53341636","13.26308758","42","2.13991"
"63035182","43.53345276","13.26315688","43","2.14682"
"63035182","43.53349776","13.26318258","44","2.15223"
"63035182","43.53359666","13.26317358","45","2.16325"
"63035182","43.53415935","13.26383197","46","2.24535"
"63035182","43.53432685","13.26389477","47","2.26464"
"63035182","43.53481485","13.26455697","48","2.34082"
"63035182","43.53595194","13.26600936","49","2.51328"
"63035182","43.53612334","13.26576976","50","2.54044"
"63035182","43.53622954","13.26580516","51","2.55259"
"63035182","43.53645544","13.26612366","52","2.58854"
"63035182","43.53720543","13.26704415","53","2.70025"
"63035182","43.53895682","13.26931774","54","2.96789"
"63035182","43.5412317","13.27210842","55","3.30665"
"63035182","43.5418849","13.27293722","56","3.40541"
"63035182","43.54253459","13.27369401","57","3.50002"
"63035182","43.54382918","13.2752607","58","3.69164"
"63035182","43.54427298","13.2758281","59","3.75898"
"63035182","43.54426018","13.2759068","60","3.7655"
"63035182","43.54427718","13.2759631","61","3.77042"
"63035182","43.54410678","13.2762505","62","3.80039"
"63035182","43.54279729","13.27819778","63","4.01471"
"63035182","43.54270949","13.27829138","64","4.02705"
"63035182","43.5422142","13.27864418","65","4.08903"
"63035182","43.54024421","13.28024327","66","4.34321"
"63035182","43.53872792","13.28150826","67","4.54028"
"63035182","43.53840452","13.28183666","68","4.58495"
"63035182","43.53773563","13.28277235","69","4.69098"
"63035182","43.53645503","13.28489794","70","4.91405"
"63035182","43.53609244","13.28554703","71","4.9802"
"63035182","43.53608484","13.28567693","72","4.99073"
"63035182","43.53586334","13.28615203","73","5.03634"
"63035182","43.53578464","13.28620393","74","5.04604"
"63035182","43.53571564","13.28638383","75","5.06248"
"63035182","43.53550644","13.28645752","76","5.08647"
"63035182","43.53539724","13.28647222","77","5.09866"
"63035182","43.53529044","13.28647562","78","5.11053"
"63035182","43.53507724","13.28642822","79","5.13452"
"63035182","43.53491084","13.28636553","80","5.15369"
"63035182","43.53443275","13.28606293","81","5.21217"
"63035182","43.5272516","13.28081306","82","6.11586"
"63035182","43.52334133","13.27804387","83","6.60459"
"63035182","43.52222713","13.27722128","84","6.74512"
"63035182","43.51868656","13.27473369","85","7.18692"
"63035182","43.51585138","13.27267111","86","7.54333"
"63035182","43.51523508","13.27224431","87","7.62001"
"63035182","43.51448469","13.27163621","88","7.7168"
"63035182","43.5133776","13.27053252","89","7.86877"
"63035182","43.5132067","13.27031212","90","7.89481"
"63035182","43.51192371","13.26827693","91","8.11252"
"63035182","43.51184551","13.26791294","92","8.14321"
"63035182","43.51178491","13.26751534","93","8.17606"
"63035182","43.51175541","13.26716664","94","8.20445"
"63035182","43.51170511","13.26704334","95","8.21587"
"63035182","43.51158091","13.26683874","96","8.23742"
"63035182","43.51135351","13.26662064","97","8.26823"
"63035182","43.51127271","13.26626205","98","8.29858"
"63035182","43.51146721","13.26561155","99","8.35545"
"63035182","43.51146241","13.26552805","100","8.36222"
"63035182","43.51201341","13.26333827","101","8.54957"
"63035182","43.51205251","13.26286817","102","8.58783"
"63035182","43.51201401","13.26260297","103","8.6097"
"63035182","43.51192031","13.26240967","104","8.62848"
"63035182","43.50996722","13.25958529","105","8.94351"
"63035182","43.50999522","13.25951299","106","8.95014"
"63035182","43.50996602","13.25945579","107","8.95579"
"63035182","43.50991182","13.25943849","108","8.96197"
"63035182","43.50987612","13.25945339","109","8.96611"
"63035182","43.50985012","13.25953409","110","8.97325"
"63035182","43.50987222","13.25958299","111","8.9779"
"63035182","43.50888943","13.26063728","112","9.11644"
"63035182","43.50827733","13.26134728","113","9.20544"
"63035182","43.50733364","13.26232207","114","9.33661"
"63035182","43.50665695","13.26316476","115","9.43808"
"63035182","43.50639915","13.26343776","116","9.47424"
"63035182","43.50659465","13.26380096","117","9.51077"
"63035182","43.50694924","13.26430956","118","9.56773"
"63035182","43.50705454","13.26435746","119","9.58005"
"63035182","43.50810413","13.26595565","120","9.75412"
"63035182","43.50868033","13.26678464","121","9.84682"
"63035182","43.50970912","13.26799893","122","9.99751"
"63035182","43.50977262","13.26812203","123","10.00971"
"63035182","43.50991832","13.26823253","124","10.0282"
"63035182","43.51005032","13.26829483","125","10.0437"
"63035182","43.51031982","13.26862353","126","10.08374"
"63035182","43.51040222","13.26939703","127","10.14695"
"63035182","43.51045232","13.26958972","128","10.1635"
"63035182","43.51050012","13.26963822","129","10.1701"
"63035182","43.51190431","13.27046142","130","10.33972"
"63035182","43.5124329","13.27084902","131","10.40629"
"63035182","43.5131016","13.27144821","132","10.49498"
"63035182","43.51389969","13.27231511","133","10.60801"
"63035182","43.51437249","13.2729763","134","10.68296"
"63035182","43.51516368","13.2743607","135","10.82529"
"63035182","43.51531718","13.27471429","136","10.85858"
"63035182","43.51551218","13.27530359","137","10.91092"
"63035182","43.51563748","13.27581369","138","10.95446"
"63035182","43.51575418","13.27638668","139","11.00257"
"63035182","43.51567248","13.27944136","140","11.24972"
"63035182","43.51568738","13.27961386","141","11.26377"
"63035182","43.51570928","13.27969516","142","11.27078"
"63035182","43.51573868","13.27975026","143","11.2763"
"63035182","43.51597818","13.27996316","144","11.30799"
"63035182","43.51649747","13.28033466","145","11.37304"
"63035182","43.51673457","13.28054776","146","11.40451"
"63035182","43.51689997","13.28066635","147","11.42524"
"63035182","43.51721967","13.28084075","148","11.46346"
"63035182","43.51758507","13.28099185","149","11.50585"
"63035182","43.51764777","13.28106275","150","11.51487"
"63035182","43.51766467","13.28115685","151","11.52271"
"63035182","43.51764737","13.28121955","152","11.52813"
"63035182","43.51760157","13.28127415","153","11.53487"
"63035182","43.51755577","13.28128175","154","11.53999"
"63035182","43.51748967","13.28126565","155","11.54745"
"63035182","43.51735037","13.28116295","156","11.56502"
"63035182","43.51717897","13.28110705","157","11.58459"
"63035182","43.51660187","13.28104105","158","11.64893"
"63035182","43.51655047","13.28106425","159","11.65494"
"63035182","43.51652167","13.28112685","160","11.66093"
"63035182","43.51652157","13.28119735","161","11.66663"
"63035182","43.51654997","13.28129165","162","11.67488"
"63035182","43.51658987","13.28133895","163","11.68073"
"63035182","43.51674407","13.28139465","164","11.69845"
"63035182","43.51721247","13.28152275","165","11.75151"
"63035182","43.51738027","13.28158655","166","11.77085"
"63035182","43.51798536","13.28194295","167","11.84399"
"63035182","43.51828776","13.28209735","168","11.87984"
"63035182","43.51849766","13.28214855","169","11.90352"
"63035182","43.51913815","13.28220045","170","11.97481"
"63035182","43.51919525","13.28224795","171","11.98222"
"63035182","43.51922365","13.28231074","172","11.9882"
"63035182","43.51924635","13.28238934","173","11.99504"
"63035182","43.51923475","13.28248344","174","12.00275"
"63035182","43.51916015","13.28260044","175","12.01533"
"63035182","43.51825056","13.28304994","176","12.12272"
"63035182","43.51799776","13.28310334","177","12.15114"
"63035182","43.51770066","13.28309374","178","12.18416"
"63035182","43.51763756","13.28313264","179","12.19184"
"63035182","43.51760457","13.28320714","180","12.19889"
"63035182","43.51761666","13.28329484","181","12.20611"
"63035182","43.51765466","13.28335494","182","12.21255"
"63035182","43.51776396","13.28343054","183","12.22614"
"63035182","43.51827576","13.28368534","184","12.28662"
"63035182","43.51873826","13.28385253","185","12.33975"
"63035182","43.51886966","13.28385333","186","12.35435"
"63035182","43.51901836","13.28379144","187","12.37162"
"63035182","43.51921305","13.28367504","188","12.39521"
"63035182","43.51930445","13.28367554","189","12.40536"
"63035182","43.51934435","13.28370714","190","12.41048"
"63035182","43.51937845","13.28378564","191","12.41787"
"63035182","43.51938975","13.28386433","192","12.42435"
"63035182","43.51936675","13.28392683","193","12.43002"
"63035182","43.51930945","13.28399703","194","12.43854"
"63035182","43.51917765","13.28409823","195","12.45532"
"63035182","43.51897746","13.28419893","196","12.479"
"63035182","43.51872196","13.28428113","197","12.50816"
"63035182","43.51842856","13.28430553","198","12.54082"
"63035182","43.51836636","13.28433653","199","12.54817"
"63035182","43.51833696","13.28437553","200","12.55271"
"63035182","43.51831966","13.28446943","201","12.56054"
"63035182","43.51836506","13.28461873","202","12.57362"
"63035182","43.51840496","13.28466603","203","12.57948"
"63035182","43.51910215","13.28462313","204","12.65701"
"63035182","43.51930205","13.28466343","205","12.67946"
"63035182","43.51941625","13.28471903","206","12.69292"
"63035182","43.51972415","13.28503443","207","12.73559"
"63035182","43.52003165","13.28549892","208","12.78636"
"63035182","43.52039275","13.28608912","209","12.8487"
"63035182","43.52062584","13.28657662","210","12.89586"
"63035182","43.52064844","13.28671792","211","12.90756"
"63035182","43.52065364","13.28689032","212","12.92151"
"63035182","43.52064134","13.28722751","213","12.9488"
"63035182","43.52051224","13.2891602","214","13.10572"
"63035182","43.52051314","13.29012319","215","13.18357"
"63035182","43.52052954","13.29055769","216","13.21875"
"63035182","43.52066224","13.29203398","217","13.33901"
"63035182","43.52087344","13.29368317","218","13.4744"
"63035182","43.52097064","13.29484776","219","13.56917"
"63035182","43.52099554","13.29498206","220","13.58038"
"63035182","43.52106024","13.29514706","221","13.59553"
"63035182","43.52274033","13.29794314","222","13.88869"
"63035182","43.52278493","13.29810094","223","13.90238"
"63035182","43.52280523","13.29830884","224","13.91934"
"63035182","43.52279372","13.30092312","225","14.1307"
"63035182","43.52282162","13.30116632","226","14.1506"
"63035182","43.52287262","13.30138622","227","14.16926"
"63035182","43.52319752","13.30227742","228","14.24985"
"63035182","43.52359942","13.30322551","229","14.33855"
"63035182","43.52373782","13.30361081","230","14.37329"
"63035182","43.52378862","13.30385411","231","14.39375"
"63035182","43.52393482","13.3047803","232","14.47037"
"63035182","43.52408791","13.305283","233","14.51443"
"63035182","43.52531451","13.30786268","234","14.76356"
"63035182","43.526526","13.31032466","235","15.00383"
"63035182","43.526651","13.31060786","236","15.03061"
"63035182","43.526717","13.31096896","237","15.06071"
"63035182","43.52676449","13.31166806","238","15.11747"
"63035182","43.52699259","13.31220975","239","15.16806"
"63035182","43.52751739","13.31360894","240","15.29532"
"63035182","43.52768239","13.31389234","241","15.32466"
"63035182","43.52787609","13.31414454","242","15.3543"
"63035182","43.52810399","13.31439684","243","15.38682"
"63035182","43.52831468","13.31468054","244","15.41959"
"63035182","43.52841708","13.31486934","245","15.43862"
"63035182","43.52888948","13.31597813","246","15.54249"
"63035182","43.52912258","13.31645793","247","15.58913"
"63035182","43.52948107","13.31705622","248","15.65178"
"63035182","43.52979987","13.31753682","249","15.70436"
"63035182","43.53011577","13.31807982","250","15.76056"
"63035182","43.53033617","13.31854391","251","15.80536"
"63035182","43.53043237","13.31858641","252","15.81658"
"63035182","43.53041482","13.31849282","253","15.8244"
"63035182","43.53036642","13.31844295","254","15.83112"
"63035182","43.53027557","13.31843361","255","15.84124"
"63035182","43.53011577","13.31807982","256","15.8749"
"63035182","43.52979987","13.31753682","257","15.9311"
"63035182","43.52948107","13.31705622","258","15.98367"
"63035182","43.52912258","13.31645793","259","16.04633"
"63035182","43.52888948","13.31597813","260","16.09297"
"63035182","43.52841708","13.31486934","261","16.19683"
"63035182","43.52831468","13.31468054","262","16.21587"
"63035182","43.52810399","13.31439684","263","16.24864"
"63035182","43.52787609","13.31414454","264","16.28115"
"63035182","43.52768239","13.31389234","265","16.3108"
"63035182","43.52751739","13.31360894","266","16.34014"
"63035182","43.52699259","13.31220975","267","16.4674"
"63035182","43.52676449","13.31166806","268","16.51799"
"63035182","43.526717","13.31096896","269","16.57475"
"63035182","43.526651","13.31060786","270","16.60485"
"63035182","43.526526","13.31032466","271","16.63163"
"63035182","43.52531451","13.30786268","272","16.8719"
"63035182","43.52408791","13.305283","273","17.12103"
"63035182","43.52393482","13.3047803","274","17.16509"
"63035182","43.52378862","13.30385411","275","17.24171"
"63035182","43.52373782","13.30361081","276","17.26217"
"63035182","43.52359942","13.30322551","277","17.29691"
"63035182","43.52319752","13.30227742","278","17.38561"
"63035182","43.52287262","13.30138622","279","17.4662"
"63035182","43.52282162","13.30116632","280","17.48486"
"63035182","43.52279372","13.30092312","281","17.50476"
"63035182","43.52280523","13.29830884","282","17.71612"
"63035182","43.52278493","13.29810094","283","17.73308"
"63035182","43.52274033","13.29794314","284","17.74677"
"63035182","43.52106024","13.29514706","285","18.03993"
"63035182","43.52064144","13.29550216","286","18.0946"
"63035182","43.52039314","13.29575166","287","18.12878"
"63035182","43.52020964","13.29599086","288","18.15688"
"63035182","43.52005355","13.29615725","289","18.17883"
"63035182","43.51990475","13.29627145","290","18.19776"
"63035182","43.51968345","13.29634325","291","18.22303"
"63035182","43.51948925","13.29635775","292","18.24463"
"63035182","43.51866515","13.29633165","293","18.33622"
"63035182","43.51831066","13.29640275","294","18.37602"
"63035182","43.51805886","13.29652145","295","18.4056"
"63035182","43.51786426","13.29666665","296","18.4302"
"63035182","43.51770076","13.29686945","297","18.45467"
"63035182","43.51722366","13.29725325","298","18.51609"
"63035182","43.51695267","13.29743454","299","18.54958"
"63035182","43.51678097","13.29751714","300","18.56979"
"63035182","43.51657857","13.29768844","301","18.5962"
"63035182","43.51596327","13.29850524","302","18.69125"
"63035182","43.51586777","13.29860934","303","18.70479"
"63035182","43.51547118","13.29877414","304","18.75083"
"63035182","43.51539098","13.29884683","305","18.7615"
"63035182","43.51518108","13.29896053","306","18.78657"
"63035182","43.51499758","13.29916843","307","18.81299"
"63035182","43.51488288","13.29934533","308","18.83215"
"63035182","43.51446248","13.29987073","309","18.89529"
"63035182","43.51425278","13.29996353","310","18.91976"
"63035182","43.51338109","13.30020903","311","19.01863"
"63035182","43.51304029","13.30022772","312","19.05652"
"63035182","43.51288839","13.30013311","313","19.07505"
"63035182","43.51304029","13.30022772","314","19.09358"
"63035182","43.51338109","13.30020903","315","19.13147"
"63035182","43.51425278","13.29996353","316","19.23033"
"63035182","43.51446248","13.29987073","317","19.25481"
"63035182","43.51488288","13.29934533","318","19.31795"
"63035182","43.51499758","13.29916843","319","19.33711"
"63035182","43.51518108","13.29896053","320","19.36353"
"63035182","43.51539098","13.29884683","321","19.3886"
"63035182","43.51547118","13.29877414","322","19.39927"
"63035182","43.51586777","13.29860934","323","19.4453"
"63035182","43.51596327","13.29850524","324","19.45885"
"63035182","43.51657857","13.29768844","325","19.5539"
"63035182","43.51678097","13.29751714","326","19.58031"
"63035182","43.51695267","13.29743454","327","19.60052"
"63035182","43.51722366","13.29725325","328","19.63401"
"63035182","43.51770076","13.29686945","329","19.69543"
"63035182","43.51786426","13.29666665","330","19.7199"
"63035182","43.51805886","13.29652145","331","19.7445"
"63035182","43.51831066","13.29640275","332","19.77408"
"63035182","43.51866515","13.29633165","333","19.81388"
"63035182","43.51948925","13.29635775","334","19.90547"
"63035182","43.51968345","13.29634325","335","19.92707"
"63035182","43.51990475","13.29627145","336","19.95234"
"63035182","43.52005355","13.29615725","337","19.97127"
"63035182","43.52020964","13.29599086","338","19.99322"
"63035182","43.52039314","13.29575166","339","20.02132"
"63035182","43.52064144","13.29550216","340","20.0555"
"63035182","43.52106024","13.29514706","341","20.11017"
"63035182","43.52099554","13.29498206","342","20.12532"
"63035182","43.52097064","13.29484776","343","20.13653"
"63035182","43.52087344","13.29368317","344","20.2313"
"63035182","43.52066224","13.29203398","345","20.36669"
"63035182","43.52052954","13.29055769","346","20.48695"
"63035182","43.52051314","13.29012319","347","20.52213"
"63035182","43.52051224","13.2891602","348","20.59998"
"63035182","43.52064134","13.28722751","349","20.7569"
"63035182","43.52065364","13.28689032","350","20.78419"
"63035182","43.52064844","13.28671792","351","20.79814"
"63035182","43.52062584","13.28657662","352","20.80984"
"63035182","43.52039275","13.28608912","353","20.857"
"63035182","43.52003165","13.28549892","354","20.91934"
"63035182","43.51972415","13.28503443","355","20.97011"
"63035182","43.51941625","13.28471903","356","21.01278"
"63035182","43.51930205","13.28466343","357","21.02624"
"63035182","43.51910215","13.28462313","358","21.04869"
"63035182","43.51840496","13.28466603","359","21.12622"
"63035182","43.51836506","13.28461873","360","21.13208"
"63035182","43.51831966","13.28446943","361","21.14516"
"63035182","43.51833696","13.28437553","362","21.15299"
"63035182","43.51836636","13.28433653","363","21.15753"
"63035182","43.51842856","13.28430553","364","21.16489"
"63035182","43.51872196","13.28428113","365","21.19754"
"63035182","43.51897746","13.28419893","366","21.2267"
"63035182","43.51917765","13.28409823","367","21.25038"
"63035182","43.51930945","13.28399703","368","21.26716"
"63035182","43.51936675","13.28392683","369","21.27568"
"63035182","43.51938975","13.28386433","370","21.28135"
"63035182","43.51937845","13.28378564","371","21.28783"
"63035182","43.51934435","13.28370714","372","21.29522"
"63035182","43.51930445","13.28367554","373","21.30034"
"63035182","43.51921305","13.28367504","374","21.3105"
"63035182","43.51901836","13.28379144","375","21.33409"
"63035182","43.51886966","13.28385333","376","21.35135"
"63035182","43.51873826","13.28385253","377","21.36595"
